_tid_,timestamp,value,seasonal,trend,resid,thr1,thr2
60,60.0,0.0,-0.13,0.11,0.02,-0.2616495891895856,0.2270711099211401
61,61.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
62,62.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
63,63.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
64,64.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
65,65.0,0.01,-0.12,0.11,0.02,-0.2616495891895856,0.2270711099211401
66,66.0,0.02,-0.12,0.11,0.03,-0.2616495891895856,0.2270711099211401
67,67.0,0.02,-0.12,0.11,0.03,-0.2616495891895856,0.2270711099211401
68,68.0,0.02,-0.11,0.11,0.02,-0.2616495891895856,0.2270711099211401
69,69.0,0.03,-0.1099999999999999,0.11,0.0299999999999999,-0.2616495891895856,0.2270711099211401
70,70.0,0.03,-0.1,0.11,0.02,-0.2616495891895856,0.2270711099211401
71,71.0,0.04,-0.09,0.11,0.0199999999999999,-0.2616495891895856,0.2270711099211401
72,72.0,0.05,-0.0799999999999999,0.11,0.0199999999999999,-0.2616495891895856,0.2270711099211401
73,73.0,0.05,-0.07,0.11,0.01,-0.2616495891895856,0.2270711099211401
74,74.0,0.07,-0.06,0.11,0.02,-0.2616495891895856,0.2270711099211401
75,75.0,0.08,-0.0499999999999999,0.11,0.0199999999999999,-0.2616495891895856,0.2270711099211401
76,76.0,0.09,-0.03,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
77,77.0,0.11,-0.0099999999999999,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
78,78.0,0.13,0.01,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
79,79.0,0.15,0.0399999999999999,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
80,80.0,0.17,0.06,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
81,81.0,0.19,0.09,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
82,82.0,0.22,0.12,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
83,83.0,0.26,0.1599999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
84,84.0,0.29,0.2,0.11,-0.02,-0.2616495891895856,0.2270711099211401
85,85.0,0.32,0.24,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
86,86.0,0.36,0.2799999999999999,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
87,87.0,0.4,0.3199999999999999,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
88,88.0,0.43,0.365,0.11,-0.0449999999999999,-0.2616495891895856,0.2270711099211401
89,89.0,0.47,0.41,0.11,-0.05,-0.2616495891895856,0.2270711099211401
90,90.0,0.51,0.4649999999999999,0.11,-0.0649999999999999,-0.2616495891895856,0.2270711099211401
91,91.0,0.55,0.51,0.11,-0.0699999999999999,-0.2616495891895856,0.2270711099211401
92,92.0,0.58,0.5499999999999999,0.11,-0.0799999999999999,-0.2616495891895856,0.2270711099211401
93,93.0,0.61,0.575,0.11,-0.0749999999999999,-0.2616495891895856,0.2270711099211401
94,94.0,0.62,0.595,0.11,-0.0849999999999999,-0.2616495891895856,0.2270711099211401
95,95.0,0.63,0.615,0.11,-0.0949999999999999,-0.2616495891895856,0.2270711099211401
96,96.0,0.63,0.6174999999999999,0.11,-0.0974999999999999,-0.2616495891895856,0.2270711099211401
97,97.0,0.65,0.625,0.11,-0.0849999999999999,-0.2616495891895856,0.2270711099211401
98,98.0,0.64,0.63,0.11,-0.0999999999999999,-0.2616495891895856,0.2270711099211401
99,99.0,0.62,0.6,0.11,-0.0899999999999999,-0.2616495891895856,0.2270711099211401
100,100.0,0.58,0.5549999999999999,0.11,-0.0849999999999999,-0.2616495891895856,0.2270711099211401
101,101.0,0.53,0.495,0.11,-0.0749999999999999,-0.2616495891895856,0.2270711099211401
102,102.0,0.49,0.4574999999999999,0.11,-0.0774999999999999,-0.2616495891895856,0.2270711099211401
103,103.0,0.48,0.43,0.11,-0.06,-0.2616495891895856,0.2270711099211401
104,104.0,0.46,0.415,0.11,-0.0649999999999999,-0.2616495891895856,0.2270711099211401
105,105.0,0.43,0.3725,0.11,-0.0524999999999999,-0.2616495891895856,0.2270711099211401
106,106.0,0.38,0.3149999999999999,0.11,-0.0449999999999999,-0.2616495891895856,0.2270711099211401
107,107.0,0.33,0.25,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
108,108.0,0.29,0.2,0.11,-0.02,-0.2616495891895856,0.2270711099211401
109,109.0,0.26,0.18,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
110,110.0,0.24,0.1549999999999999,0.11,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
111,111.0,0.23,0.135,0.11,-0.015,-0.2616495891895856,0.2270711099211401
112,112.0,0.21,0.115,0.11,-0.015,-0.2616495891895856,0.2270711099211401
113,113.0,0.19,0.0949999999999999,0.11,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
114,114.0,0.18,0.075,0.11,-0.005,-0.2616495891895856,0.2270711099211401
115,115.0,0.17,0.065,0.11,-0.0049999999999999,-0.2616495891895856,0.2270711099211401
116,116.0,0.16,0.055,0.11,-0.005,-0.2616495891895856,0.2270711099211401
117,117.0,0.16,0.0499999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
118,118.0,0.15,0.0399999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
119,119.0,0.14,0.03,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
120,120.0,0.13,0.0199999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
121,121.0,0.13,0.015,0.11,0.005,-0.2616495891895856,0.2270711099211401
122,122.0,0.12,0.01,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
123,123.0,0.12,0.01,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
124,124.0,0.11,0.0099999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
125,125.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
126,126.0,0.12,0.0,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
127,127.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
128,128.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
129,129.0,0.11,-0.0099999999999999,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
130,130.0,0.11,-0.0049999999999999,0.11,0.0049999999999999,-0.2616495891895856,0.2270711099211401
131,131.0,0.11,-0.0099999999999999,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
132,132.0,0.1,-0.0099999999999999,0.11,0.0,-0.2616495891895856,0.2270711099211401
133,133.0,0.1,-0.0099999999999999,0.11,-6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
134,134.0,0.11,-0.0099999999999999,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
135,135.0,0.1,-0.0099999999999999,0.11,-6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
136,136.0,0.11,-0.0049999999999999,0.11,0.0049999999999999,-0.2616495891895856,0.2270711099211401
137,137.0,0.1,-0.0099999999999999,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
138,138.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
139,139.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
140,140.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
141,141.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
142,142.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
143,143.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
144,144.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
145,145.0,0.12,0.0,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
146,146.0,0.12,0.0,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
147,147.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
148,148.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
149,149.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
150,150.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
151,151.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
152,152.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
153,153.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
154,154.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
155,155.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
156,156.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
157,157.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
158,158.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
159,159.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
160,160.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
161,161.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
162,162.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
163,163.0,0.12,0.0,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
164,164.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
165,165.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
166,166.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
167,167.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
168,168.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
169,169.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
170,170.0,0.12,0.01,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
171,171.0,0.12,0.0099999999999999,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
172,172.0,0.12,0.01,0.11,-6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
173,173.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
174,174.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
175,175.0,0.12,0.0099999999999999,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
176,176.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
177,177.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
178,178.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
179,179.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
180,180.0,0.12,0.0099999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
181,181.0,0.13,0.0125,0.11,0.0074999999999999,-0.2616495891895856,0.2270711099211401
182,182.0,0.12,0.0199999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
183,183.0,0.12,0.0199999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
184,184.0,0.13,0.0199999999999999,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
185,185.0,0.13,0.0199999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
186,186.0,0.13,0.02,0.11,-6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
187,187.0,0.13,0.0225,0.11,-0.0025,-0.2616495891895856,0.2270711099211401
188,188.0,0.13,0.03,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
189,189.0,0.13,0.03,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
190,190.0,0.14,0.03,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
191,191.0,0.14,0.03,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
192,192.0,0.15,0.0424999999999999,0.11,-0.0025,-0.2616495891895856,0.2270711099211401
193,193.0,0.16,0.06,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
194,194.0,0.17,0.06,0.11,6.938893903907228e-18,-0.2616495891895856,0.2270711099211401
195,195.0,0.17,0.065,0.11,-0.0049999999999999,-0.2616495891895856,0.2270711099211401
196,196.0,0.16,0.0699999999999999,0.11,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
197,197.0,0.17,0.07,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
198,198.0,0.19,0.0949999999999999,0.11,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
199,199.0,0.22,0.13,0.11,-0.02,-0.2616495891895856,0.2270711099211401
200,200.0,0.22,0.14,0.11,-0.03,-0.2616495891895856,0.2270711099211401
201,201.0,0.22,0.13,0.11,-0.02,-0.2616495891895856,0.2270711099211401
202,202.0,0.23,0.13,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
203,203.0,0.24,0.15,0.11,-0.02,-0.2616495891895856,0.2270711099211401
204,204.0,0.3,0.205,0.11,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
205,205.0,0.39,0.31,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
206,206.0,0.42,0.3399999999999999,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
207,207.0,0.38,0.3,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
208,208.0,0.35,0.27,0.11,-0.03,-0.2616495891895856,0.2270711099211401
209,209.0,0.34,0.25,0.11,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
210,210.0,0.36,0.2799999999999999,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
211,211.0,0.47,0.4,0.11,-0.04,-0.2616495891895856,0.2270711099211401
212,212.0,0.5,0.4499999999999999,0.11,-0.0599999999999999,-0.2616495891895856,0.2270711099211401
213,213.0,0.47,0.42,0.11,-0.06,-0.2616495891895856,0.2270711099211401
214,214.0,0.43,0.37,0.11,-0.0499999999999999,-0.2616495891895856,0.2270711099211401
215,215.0,0.4,0.3399999999999999,0.11,-0.0499999999999999,-0.2616495891895856,0.2270711099211401
216,216.0,0.4,0.33,0.11,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
217,217.0,0.45,0.4,0.11,-0.06,-0.2616495891895856,0.2270711099211401
218,218.0,0.48,0.4299999999999999,0.11,-0.0599999999999999,-0.2616495891895856,0.2270711099211401
219,219.0,0.46,0.41,0.11,-0.06,-0.2616495891895856,0.2270711099211401
220,220.0,0.42,0.36,0.11,-0.0499999999999999,-0.2616495891895856,0.2270711099211401
221,221.0,0.37,0.31,0.11,-0.0499999999999999,-0.2616495891895856,0.2270711099211401
222,222.0,0.35,0.2799999999999999,0.11,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
223,223.0,0.34,0.26,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
224,224.0,0.33,0.25,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
225,225.0,0.3,0.2299999999999999,0.11,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
226,226.0,0.28,0.2099999999999999,0.11,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
227,227.0,0.26,0.18,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
228,228.0,0.25,0.1699999999999999,0.11,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
229,229.0,0.25,0.15,0.11,-0.01,-0.2616495891895856,0.2270711099211401
230,230.0,0.24,0.14,0.11,-0.01,-0.2616495891895856,0.2270711099211401
231,231.0,0.22,0.13,0.11,-0.02,-0.2616495891895856,0.2270711099211401
232,232.0,0.2,0.1,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
233,233.0,0.19,0.09,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
234,234.0,0.18,0.0799999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
235,235.0,0.18,0.07,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
236,236.0,0.17,0.0699999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
237,237.0,0.16,0.05,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
238,238.0,0.15,0.0499999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
239,239.0,0.15,0.04,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
240,240.0,0.14,0.04,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
241,241.0,0.15,0.04,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
242,242.0,0.15,0.0399999999999999,0.11,0.0,-0.2616495891895856,0.2270711099211401
243,243.0,0.14,0.0399999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
244,244.0,0.14,0.03,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
245,245.0,0.13,0.0199999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
246,246.0,0.12,0.0199999999999999,0.11,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
247,247.0,0.13,0.0199999999999999,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
248,248.0,0.13,0.01,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
249,249.0,0.12,0.0099999999999999,0.11,0.0,-0.2616495891895856,0.2270711099211401
250,250.0,0.12,0.0,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
251,251.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
252,252.0,0.12,0.0,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
253,253.0,0.13,0.01,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
254,254.0,0.12,0.01,0.11,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
255,255.0,0.11,0.0,0.11,0.0,-0.2616495891895856,0.2270711099211401
256,256.0,0.1,-0.01,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
257,257.0,0.1,-0.02,0.11,0.01,-0.2616495891895856,0.2270711099211401
258,258.0,0.09,-0.02,0.11,0.0,-0.2616495891895856,0.2270711099211401
259,259.0,0.1,-0.0199999999999999,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
260,260.0,0.09,-0.02,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
261,261.0,0.09,-0.03,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
262,262.0,0.08,-0.04,0.11,0.01,-0.2616495891895856,0.2270711099211401
263,263.0,0.07,-0.04,0.11,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
264,264.0,0.08,-0.04,0.11,0.01,-0.2616495891895856,0.2270711099211401
265,265.0,0.09,-0.03,0.11,0.01,-0.2616495891895856,0.2270711099211401
266,266.0,0.08,-0.04,0.11,0.01,-0.2616495891895856,0.2270711099211401
267,267.0,0.07,-0.05,0.11,0.01,-0.2616495891895856,0.2270711099211401
268,268.0,0.06,-0.06,0.11,0.01,-0.2616495891895856,0.2270711099211401
269,269.0,0.05,-0.07,0.11,0.01,-0.2616495891895856,0.2270711099211401
270,270.0,0.05,-0.0799999999999999,0.11,0.0199999999999999,-0.2616495891895856,0.2270711099211401
271,271.0,0.04,-0.08,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
272,272.0,0.04,-0.08,0.11,0.01,-0.2616495891895856,0.2270711099211401
273,273.0,0.03,-0.09,0.11,0.0099999999999999,-0.2616495891895856,0.2270711099211401
274,274.0,0.03,-0.0999999999999999,0.11,0.0199999999999999,-0.2616495891895856,0.2270711099211401
275,275.0,0.03,-0.1,0.11,0.02,-0.2616495891895856,0.2270711099211401
276,276.0,0.03,-0.1099999999999999,0.11,0.0299999999999999,-0.2616495891895856,0.2270711099211401
277,277.0,0.02,-0.11,0.11,0.02,-0.2616495891895856,0.2270711099211401
278,278.0,0.02,-0.11,0.11,0.02,-0.2616495891895856,0.2270711099211401
279,279.0,0.02,-0.12,0.11,0.03,-0.2616495891895856,0.2270711099211401
280,280.0,0.02,-0.12,0.11,0.03,-0.2616495891895856,0.2270711099211401
281,281.0,0.01,-0.12,0.11,0.02,-0.2616495891895856,0.2270711099211401
282,282.0,0.01,-0.12,0.11,0.02,-0.2616495891895856,0.2270711099211401
283,283.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
284,284.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
285,285.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
286,286.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
287,287.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
288,288.0,0.01,-0.125,0.11,0.0249999999999999,-0.2616495891895856,0.2270711099211401
289,289.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
290,290.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
291,291.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
292,292.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
293,293.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
294,294.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
295,295.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
296,296.0,0.01,-0.13,0.11,0.03,-0.2616495891895856,0.2270711099211401
297,297.0,0.01,-0.1362499999999999,0.11,0.0362499999999999,-0.2616495891895856,0.2270711099211401
298,298.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
299,299.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
300,300.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
301,301.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
302,302.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
303,303.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
304,304.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
305,305.0,0.0,-0.14,0.11,0.03,-0.2616495891895856,0.2270711099211401
306,306.0,0.0,-0.14,0.1124999999999999,0.0275,-0.2616495891895856,0.2270711099211401
307,307.0,0.0,-0.14,0.1124999999999999,0.0275,-0.2616495891895856,0.2270711099211401
308,308.0,0.0,-0.14,0.1124999999999999,0.0275,-0.2616495891895856,0.2270711099211401
309,309.0,0.0,-0.14,0.1149999999999999,0.025,-0.2616495891895856,0.2270711099211401
310,310.0,0.0,-0.14,0.1175,0.0225,-0.2616495891895856,0.2270711099211401
311,311.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
312,312.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
313,313.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
314,314.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
315,315.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
316,316.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
317,317.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
318,318.0,0.0,-0.14,0.1175,0.0225,-0.2616495891895856,0.2270711099211401
319,319.0,0.0,-0.14,0.1149999999999999,0.025,-0.2616495891895856,0.2270711099211401
320,320.0,0.0,-0.14,0.1149999999999999,0.025,-0.2616495891895856,0.2270711099211401
321,321.0,0.0,-0.14,0.1149999999999999,0.025,-0.2616495891895856,0.2270711099211401
322,322.0,0.0,-0.14,0.1149999999999999,0.025,-0.2616495891895856,0.2270711099211401
323,323.0,0.0,-0.14,0.1175,0.0225,-0.2616495891895856,0.2270711099211401
324,324.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
325,325.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
326,326.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
327,327.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
328,328.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
329,329.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
330,330.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
331,331.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
332,332.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
333,333.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
334,334.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
335,335.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
336,336.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
337,337.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
338,338.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
339,339.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
340,340.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
341,341.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
342,342.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
343,343.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
344,344.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
345,345.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
346,346.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
347,347.0,0.0,-0.14,0.12,0.02,-0.2616495891895856,0.2270711099211401
348,348.0,0.01,-0.13,0.12,0.02,-0.2616495891895856,0.2270711099211401
349,349.0,0.0,-0.13,0.12,0.01,-0.2616495891895856,0.2270711099211401
350,350.0,0.01,-0.13,0.12,0.02,-0.2616495891895856,0.2270711099211401
351,351.0,0.01,-0.13,0.12,0.02,-0.2616495891895856,0.2270711099211401
352,352.0,0.01,-0.13,0.12,0.02,-0.2616495891895856,0.2270711099211401
353,353.0,0.01,-0.12,0.12,0.01,-0.2616495891895856,0.2270711099211401
354,354.0,0.02,-0.12,0.12,0.02,-0.2616495891895856,0.2270711099211401
355,355.0,0.02,-0.12,0.12,0.02,-0.2616495891895856,0.2270711099211401
356,356.0,0.02,-0.11,0.12,0.01,-0.2616495891895856,0.2270711099211401
357,357.0,0.03,-0.1099999999999999,0.12,0.0199999999999999,-0.2616495891895856,0.2270711099211401
358,358.0,0.03,-0.1,0.12,0.01,-0.2616495891895856,0.2270711099211401
359,359.0,0.04,-0.09,0.12,0.01,-0.2616495891895856,0.2270711099211401
360,360.0,0.05,-0.0799999999999999,0.12,0.0099999999999999,-0.2616495891895856,0.2270711099211401
361,361.0,0.06,-0.07,0.12,0.01,-0.2616495891895856,0.2270711099211401
362,362.0,0.07,-0.06,0.12,0.01,-0.2616495891895856,0.2270711099211401
363,363.0,0.08,-0.0499999999999999,0.12,0.0099999999999999,-0.2616495891895856,0.2270711099211401
364,364.0,0.09,-0.03,0.12,0.0,-0.2616495891895856,0.2270711099211401
